device,suite,provider,layout,mode,batch,seq,hidden,dtype,gate_multiplier,down_multiplier,time_ms,peak_memory_mib,warmup,rep
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,2,7,11009,bf16,0.7,1.3,0.353779,2.649,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,1,128,32768,bf16,1.0,1.0,0.113167,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,1,128,32768,bf16,1.0,1.0,0.386196,120.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,1,128,32768,bf16,1.0,1.0,0.092305,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,1,128,32768,bf16,1.0,1.0,0.059701,56.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,1,128,32768,bf16,1.0,1.0,0.357585,64.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,1,128,32768,bf16,1.0,1.0,0.091037,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,1,128,32768,bf16,1.0,1.0,0.073020,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,1,128,32768,bf16,1.0,1.0,0.299558,80.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,1,128,32768,bf16,1.0,1.0,0.138015,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,1,128,32768,bf16,1.0,1.0,0.350851,120.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,1,128,32768,bf16,1.0,1.0,0.088771,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,1,128,32768,bf16,1.0,1.0,0.066129,56.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,1,128,32768,bf16,1.0,1.0,0.274819,64.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,1,128,32768,bf16,1.0,1.0,0.094051,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,1,128,32768,bf16,1.0,1.0,0.067984,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,1,128,32768,bf16,1.0,1.0,0.297075,80.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,1,128,32768,bf16,1.0,1.0,0.087526,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,1,128,32768,bf16,1.0,1.0,0.310798,64.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,1,128,32768,bf16,0.7,1.3,0.129971,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,1,128,32768,bf16,0.7,1.3,0.323905,120.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,1,128,32768,bf16,0.7,1.3,0.094512,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,1,128,32768,bf16,0.7,1.3,0.071146,56.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,1,128,32768,bf16,0.7,1.3,0.344552,64.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,1,128,32768,bf16,0.7,1.3,0.093179,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,1,128,32768,bf16,0.7,1.3,0.074447,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,1,128,32768,bf16,0.7,1.3,0.249039,80.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,1,128,32768,bf16,0.7,1.3,0.159468,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,1,128,32768,bf16,0.7,1.3,0.393443,120.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,1,128,32768,bf16,0.7,1.3,0.090589,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,1,128,32768,bf16,0.7,1.3,0.062280,56.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,1,128,32768,bf16,0.7,1.3,0.239997,64.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,1,128,32768,bf16,0.7,1.3,0.101928,48.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,1,128,32768,bf16,0.7,1.3,0.076550,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,1,128,32768,bf16,0.7,1.3,0.233620,80.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,1,128,32768,bf16,0.7,1.3,0.120369,56.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,1,128,32768,bf16,0.7,1.3,0.299736,72.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,1,32,65536,bf16,1.0,1.0,0.096481,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,1,32,65536,bf16,1.0,1.0,0.287719,60.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,1,32,65536,bf16,1.0,1.0,0.092793,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,1,32,65536,bf16,1.0,1.0,0.076671,28.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,1,32,65536,bf16,1.0,1.0,0.260607,32.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,1,32,65536,bf16,1.0,1.0,0.093200,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,1,32,65536,bf16,1.0,1.0,0.085077,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,1,32,65536,bf16,1.0,1.0,0.293115,40.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,1,32,65536,bf16,1.0,1.0,0.128707,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,1,32,65536,bf16,1.0,1.0,0.339967,60.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,1,32,65536,bf16,1.0,1.0,0.091279,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,1,32,65536,bf16,1.0,1.0,0.074242,28.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,1,32,65536,bf16,1.0,1.0,0.258274,32.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,1,32,65536,bf16,1.0,1.0,0.090367,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,1,32,65536,bf16,1.0,1.0,0.084825,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,1,32,65536,bf16,1.0,1.0,0.233843,40.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,1,32,65536,bf16,1.0,1.0,0.086778,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,1,32,65536,bf16,1.0,1.0,0.227040,32.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,1,32,65536,bf16,0.7,1.3,0.089999,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,1,32,65536,bf16,0.7,1.3,0.292243,60.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,1,32,65536,bf16,0.7,1.3,0.095079,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,1,32,65536,bf16,0.7,1.3,0.070113,28.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,1,32,65536,bf16,0.7,1.3,0.231724,32.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,1,32,65536,bf16,0.7,1.3,0.093603,24.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,1,32,65536,bf16,0.7,1.3,0.083160,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,1,32,65536,bf16,0.7,1.3,0.252538,40.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,1,32,65536,bf16,0.7,1.3,0.118669,36.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,1,32,65536,bf16,0.7,1.3,0.328527,60.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,1,32,65536,bf16,0.7,1.3,0.092895,24.000,20,50
